ID,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y
6752,11,18,24,39,16,14
6753,11,17,24,39,16,14
6754,11,17,24,39,16,14
6755,11,17,24,39,15,13
6756,11,16,24,39,15,13
6757,11,16,24,39,15,12
6758,11,16,24,39,15,12
6759,11,16,24,39,15,12
6760,10,15,24,39,14,11
6761,10,15,24,39,14,11
6762,10,15,24,39,14,11
6763,10,14,24,39,13,11
6764,10,14,24,39,13,11
6765,9,14,24,39,12,11
6766,9,14,24,39,12,11
6767,9,14,24,39,12,12
6768,9,14,24,39,12,12
6769,9,14,24,39,12,13
6770,8,14,24,39,12,13
6771,8,14,24,39,12,13
6772,8,14,24,39,12,14
6773,7,14,24,39,12,14
6774,7,14,24,39,12,15
6775,7,14,24,39,12,15
6776,7,14,24,39,12,15
6777,6,14,24,39,12,16
6778,6,14,24,39,11,16
6779,6,14,24,39,11,17
6780,5,14,24,39,11,17
6781,5,14,24,39,11,17
6782,5,14,24,39,11,18
6783,4,14,24,39,11,18
6784,4,14,24,39,11,18
6785,4,14,24,39,10,18
6786,3,14,24,39,10,18
6787,3,14,24,39,10,17
6788,3,14,24,39,10,17
6789,2,14,24,39,10,16
6790,2,14,24,39,10,16
6791,2,14,24,39,10,16
6792,2,14,24,39,10,15
6793,1,14,24,39,10,15
6794,1,14,24,39,10,14
6795,1,13,24,39,9,14
6796,0,13,24,39,9,14
6797,0,13,24,39,9,14
6798,0,13,24,39,9,14
6799,0,13,25,39,8,14
6800,0,13,25,39,8,14
6801,0,13,26,39,7,14
6802,0,13,26,39,7,14
6803,0,13,27,38,6,14
6804,0,13,28,38,6,14
6805,0,13,29,38,6,14
6806,0,13,29,38,5,14
6807,0,13,30,38,5,14
6808,0,12,31,38,5,14
6809,0,12,32,38,4,14
6810,0,12,33,38,4,14
6811,0,12,35,38,4,14
6812,0,12,36,38,3,14
6813,0,12,37,38,3,14
6814,0,12,38,38,2,14
6815,0,12,39,38,2,14
6816,0,12,40,38,1,14
6817,0,11,41,38,1,14
6818,0,11,42,38,0,14
6819,0,11,43,38,0,13
6820,0,11,45,38,0,13
6821,0,11,45,38,0,13
6822,0,11,46,38,0,12
6823,0,11,48,38,0,12
6824,0,11,49,38,0,12
6825,0,11,50,38,0,11
6826,0,11,51,38,0,11
6827,0,11,52,38,0,10
6828,0,11,53,38,0,10
6829,0,11,55,38,0,10
6830,0,11,56,38,0,9
6831,0,11,57,38,0,9
6832,0,11,58,38,0,8
6833,0,11,59,38,0,8
6834,0,11,60,38,0,7
6835,0,11,62,38,0,7
6836,0,11,63,38,0,6
6837,0,11,64,38,0,6
6838,0,11,65,38,0,6
6839,0,11,65,38,1,5
6840,0,11,66,38,1,5
6841,0,11,65,38,1,5
6842,0,10,65,38,1,4
6843,0,10,65,38,2,4
6844,0,10,64,38,2,4
6845,0,9,64,38,2,4
6846,0,9,63,38,3,3
6847,0,9,62,38,3,3
6848,0,9,62,38,4,3
6849,0,8,61,38,4,3
6850,0,8,60,38,4,3
6851,0,8,58,38,5,2
6852,1,8,57,38,5,2
6853,1,8,56,38,5,2
6854,1,7,55,38,6,2
6855,2,7,54,38,6,1
6856,2,7,53,38,7,1
6857,2,7,52,38,7,1
6858,2,7,51,38,8,1
6859,3,7,50,38,8,1
6860,3,7,49,38,8,1
6861,3,7,48,38,9,1
6862,4,6,47,38,9,1
6863,4,6,46,38,10,1
6864,4,6,44,38,10,1
6865,4,6,43,38,10,1
6866,5,6,42,38,11,2
6867,5,6,41,38,11,2
6868,5,6,40,38,11,2
6869,5,5,39,38,11,3
6870,6,5,38,38,12,3
6871,6,5,37,38,12,3
6872,6,5,36,39,12,3
6873,6,4,35,39,12,3
6874,6,4,33,39,12,3
6875,6,4,32,39,12,3
6876,6,3,31,39,12,3
6877,6,3,30,39,12,3
6878,6,3,29,39,12,3
6879,6,2,27,39,12,3
6880,6,2,26,39,12,3
6881,7,2,25,39,12,3
6882,7,2,24,39,12,3
6883,7,1,23,39,12,3
6884,7,1,22,39,12,3
6885,7,1,21,39,12,3
6886,7,1,20,39,12,3
6887,7,0,19,39,12,3
6888,7,0,18,39,12,3
6889,7,0,17,39,12,3
6890,8,0,16,39,12,3
6891,8,0,15,39,12,3
6892,8,0,14,39,12,3
6893,8,-1,14,39,12,3
6894,8,-1,13,39,12,3
6895,8,-1,13,39,12,3
6896,8,0,13,39,12,3
6897,8,0,13,39,12,3
6898,8,0,12,39,12,3
6899,8,0,12,39,12,3
6900,8,0,12,39,12,3
6901,8,0,12,39,12,3
6902,8,0,12,39,12,3
6903,8,1,12,39,12,3
6904,8,1,12,39,12,3
6905,8,1,12,39,12,3
6906,8,1,12,39,12,3
6907,8,2,12,39,12,3
6908,8,2,12,39,12,3
6909,8,2,12,39,12,3
6910,8,3,12,39,12,3
6911,8,3,12,39,12,3
6912,8,3,12,39,12,3
6913,8,4,12,39,12,3
6914,8,4,12,39,12,3
6915,8,4,12,39,12,3
6916,8,4,12,39,12,3
6917,8,5,12,39,12,3
6918,7,5,12,39,12,3
6919,7,5,12,39,12,3
6920,7,5,12,39,12,3
6921,7,5,12,39,12,3
6922,6,5,12,39,12,3
6923,6,5,12,39,12,3
6924,6,5,12,39,12,3
6925,6,5,12,39,12,3
6926,5,5,12,39,12,3
6927,5,6,12,39,12,3
6928,5,6,12,39,12,3
6929,4,6,12,39,12,3
6930,4,6,12,39,12,3
6931,4,6,12,39,12,3
6932,4,6,12,39,12,3
6933,3,6,12,39,12,3
6934,3,6,12,39,12,3
6935,3,7,12,39,12,3
6936,3,7,12,39,12,3
6937,2,7,12,39,12,3
6938,2,7,12,39,12,3
6939,2,7,12,39,12,3
6940,2,7,12,39,12,3
6941,2,8,12,39,12,3
6942,2,8,12,39,12,3
6943,1,8,12,39,12,3
6944,1,8,12,39,12,3
6945,1,8,12,39,12,3
6946,0,9,12,39,12,3
6947,0,9,12,39,11,3
6948,0,9,12,39,11,3
6949,0,9,12,39,11,3
6950,0,9,12,39,11,4
6951,0,10,12,39,10,4
6952,0,10,12,39,10,3
6953,0,10,12,39,9,3
6954,0,10,12,39,9,3
6955,0,11,12,39,9,3
6956,0,11,12,39,9,2
6957,0,11,12,39,9,2
6958,0,11,12,39,9,2
6959,0,12,12,39,8,1
6960,0,12,12,39,8,1
6961,1,12,12,39,8,1
6962,1,12,12,39,8,0
6963,1,13,12,39,8,0
6964,1,13,12,39,8,0
6965,1,13,11,39,8,0
6966,1,13,11,39,8,0
6967,2,13,10,39,8,-1
6968,2,13,10,39,8,-1
6969,2,14,9,39,8,-1
6970,3,14,8,39,8,-1
6971,3,14,7,39,8,-1
6972,3,14,6,39,8,-1
6973,3,14,5,39,8,-1
6974,4,14,4,39,8,-1
6975,4,14,3,39,8,-1
6976,4,14,2,39,8,-1
6977,5,14,2,39,8,-1
6978,5,14,1,39,8,-1
6979,5,14,1,39,8,-1
6980,6,14,0,39,8,-1
6981,6,14,0,39,8,-1
6982,6,14,0,39,8,-1
6983,6,14,0,39,8,-1
6984,7,14,1,39,8,-1
6985,7,14,1,39,8,-1
6986,7,14,2,39,8,-1
6987,8,14,3,39,9,-1
6988,8,14,3,39,9,-1
6989,8,14,4,39,9,-1
6990,9,14,5,39,9,-1
6991,9,14,6,39,9,-1
6992,9,14,7,39,9,-1
6993,9,13,8,39,9,-2
6994,10,13,9,39,8,-2
6995,10,13,9,39,8,-2
6996,10,12,10,39,8,-2
6997,10,12,11,39,7,-3
6998,11,12,11,39,7,-3
6999,11,12,12,39,6,-3
7000,11,12,12,39,6,-3
7001,11,12,13,39,6,-3
7002,12,12,14,39,5,-3
7003,12,12,15,39,5,-4
7004,12,12,15,39,4,-4
7005,13,12,16,39,4,-4
7006,13,11,17,39,4,-4
7007,13,11,17,39,4,-4
7008,13,11,18,39,4,-4
7009,14,11,18,39,4,-4
7010,14,11,19,39,4,-4
7011,14,11,19,39,4,-4
7012,15,11,20,39,4,-4
7013,15,11,20,39,4,-4
7014,15,11,21,39,4,-4
7015,16,11,22,39,4,-4
7016,16,11,23,39,4,-4
7017,16,11,24,39,4,-4
7018,16,11,24,39,4,-4
7019,17,11,25,39,4,-4
7020,17,11,26,38,4,-4
7021,17,11,27,38,4,-4
7022,18,11,28,38,4,-4
7023,18,11,29,38,4,-4
7024,18,11,31,38,4,-4
7025,19,11,32,38,4,-4
7026,19,11,33,38,4,-4
7027,19,11,34,38,4,-4
7028,19,11,36,38,4,-4
7029,20,11,37,38,4,-4
7030,20,11,37,38,4,-4
7031,20,11,38,38,4,-4
7032,21,11,39,38,4,-4
7033,21,11,40,38,4,-4
7034,21,11,42,38,4,-4
7035,22,11,42,38,4,-4
7036,22,11,43,38,4,-4
7037,22,11,44,38,4,-4
7038,23,11,44,38,4,-4
7039,23,11,45,38,4,-4
7040,23,11,45,38,4,-4
7041,23,10,45,38,4,-4
7042,24,10,45,38,4,-4
7043,24,10,44,38,4,-4
7044,24,10,44,38,4,-4
7045,24,10,43,38,4,-4
7046,25,9,42,38,4,-4
7047,25,9,42,38,4,-4
7048,25,9,41,38,4,-4
7049,25,9,40,38,4,-4
7050,25,8,39,38,4,-4
7051,26,8,38,38,4,-4
7052,26,8,37,38,4,-4
7053,26,8,36,38,4,-4
7054,27,8,35,39,4,-4
7055,27,9,34,39,4,-4
7056,27,9,33,39,4,-4
7057,27,9,31,39,4,-4
7058,28,9,31,39,4,-4
7059,28,9,30,39,4,-4
7060,28,9,28,39,4,-4
7061,29,9,27,39,4,-4
7062,29,9,26,39,4,-4
7063,29,9,25,39,4,-4
7064,30,9,24,39,4,-4
7065,30,9,23,39,4,-4
7066,30,9,22,39,4,-4
7067,30,9,21,39,4,-4
7068,31,9,20,39,4,-4
7069,31,9,19,39,4,-4
7070,31,9,18,39,4,-4
7071,31,10,18,39,4,-4
7072,32,10,17,39,4,-4
7073,32,10,17,39,4,-4
7074,32,10,16,39,4,-4
7075,33,10,16,39,4,-4
7076,33,10,16,39,4,-4
7077,33,11,16,39,4,-4
7078,33,11,16,39,4,-4
7079,33,11,16,39,4,-4
7080,33,11,15,39,4,-4
7081,34,12,15,39,4,-4
7082,34,12,15,39,4,-4
7083,34,12,15,39,4,-4
7084,34,12,15,39,4,-4
7085,34,13,15,39,4,-4
7086,34,13,15,39,4,-4
7087,34,13,15,39,3,-4
7088,34,14,15,39,3,-3
7089,34,14,15,39,3,-3
7090,34,14,15,39,3,-3
7091,34,15,15,39,3,-2
7092,34,15,15,39,4,-2
7093,34,15,15,39,4,-2
7094,35,15,15,39,5,-2
7095,35,16,14,39,5,-2
7096,34,16,14,39,5,-2
7097,34,16,13,39,6,-1
7098,35,16,12,39,6,-1
7099,35,17,11,39,7,-1
7100,35,17,11,39,7,-1
7101,35,17,10,39,7,-1
7102,35,17,9,39,8,0
7103,36,18,8,39,8,0
7104,36,18,7,39,8,0
7105,36,18,6,39,8,0
7106,36,18,5,39,8,0
7107,36,19,4,39,8,1
7108,36,19,4,39,8,1
7109,37,19,3,39,8,1
7110,37,20,2,39,8,2
7111,37,20,1,39,8,2
7112,37,20,1,39,7,3
7113,37,20,0,39,7,3
7114,37,20,0,39,6,3
7115,37,20,0,39,6,3
7116,37,20,0,39,5,3
7117,37,20,0,39,5,3
7118,37,20,1,39,5,3
7119,37,20,1,39,4,3
7120,37,20,1,39,4,4
7121,37,20,2,39,4,4
7122,37,20,2,39,3,4
7123,38,20,3,39,3,5
7124,38,20,4,39,3,5
7125,38,20,4,39,3,5
7126,38,20,5,39,2,5
7127,38,20,6,39,2,6
7128,38,20,6,39,1,6
7129,38,20,7,39,1,6
7130,39,20,8,39,1,6
7131,39,20,9,39,0,7
7132,39,20,10,39,0,7
7133,40,20,10,39,0,8
7134,40,20,11,39,0,8
7135,40,20,12,39,0,9
7136,40,20,13,39,0,9
7137,41,20,14,39,0,9
7138,41,20,14,39,0,10
7139,41,20,15,39,0,10
7140,42,20,15,39,0,10
7141,42,20,17,39,0,11
7142,42,20,17,39,0,11
7143,43,20,18,39,0,11
7144,43,20,18,39,0,12
7145,43,20,19,39,0,12
7146,44,20,20,39,1,12
7147,44,20,21,39,1,12
7148,44,20,21,39,1,13
7149,44,20,22,39,1,13
7150,44,19,23,39,2,13
7151,45,19,24,39,2,13
7152,45,19,24,39,3,13
7153,45,19,25,39,3,13
7154,45,18,25,39,3,13
7155,45,18,26,39,4,13
7156,45,18,27,39,4,13
7157,45,17,28,38,5,13
7158,45,17,28,38,5,13
7159,45,17,29,38,6,13
7160,44,17,29,38,6,13
7161,44,17,30,38,6,13
7162,44,17,31,38,7,13
7163,44,16,31,38,7,14
7164,43,16,32,38,8,14
7165,43,16,32,38,8,14
7166,43,16,33,38,8,14
7167,43,15,34,38,9,14
7168,43,15,34,38,9,14
7169,42,15,34,38,10,14
7170,42,15,34,38,10,13
7171,42,15,34,38,10,13
7172,41,15,34,38,10,12
7173,41,15,34,38,10,12
7174,41,15,33,38,11,12
7175,41,15,32,39,11,11
7176,40,15,32,39,11,11
7177,40,15,32,39,11,11
7178,40,15,31,39,12,10
7179,40,15,31,39,12,10
7180,41,15,30,39,12,10
7181,41,15,30,39,13,10
7182,41,15,29,39,13,10
7183,42,15,29,39,14,10
7184,42,15,28,39,14,10
7185,42,15,28,39,14,10
7186,42,15,27,39,15,10
7187,42,16,27,39,16,10
7188,42,16,26,39,16,10
7189,42,16,26,39,16,10
7190,43,16,26,39,17,10
7191,43,17,25,39,17,10
7192,43,17,25,39,18,10
7193,44,17,25,39,18,10
7194,44,17,25,39,19,10
7195,44,17,25,39,19,9
7196,44,18,25,39,19,9
7197,44,18,25,39,20,9
7198,45,18,25,39,20,9
7199,45,18,25,39,20,9
7200,45,19,24,39,21,9
7201,45,19,24,39,22,9
7202,45,19,24,39,22,9
7203,45,20,24,39,23,9
7204,44,20,24,39,23,9
7205,44,20,24,39,23,9
7206,44,20,24,39,24,9
7207,44,20,24,39,24,9
7208,43,20,24,39,25,9
7209,43,20,24,39,25,9
7210,43,20,24,39,25,8
7211,42,20,24,39,25,8
7212,42,20,24,39,25,8
7213,42,20,24,39,25,8
7214,41,20,24,39,25,7
7215,41,20,24,39,25,7
7216,41,20,24,39,25,7
7217,41,20,24,39,25,6
7218,40,20,24,39,25,6
7219,40,20,24,39,25,5
7220,40,20,24,39,25,5
7221,40,20,24,39,25,4
7222,39,20,24,39,25,4
7223,39,20,24,39,25,4
7224,38,20,24,39,25,3
7225,38,20,24,39,25,3
7226,38,20,24,39,25,3
7227,38,20,24,39,24,3
7228,37,20,24,39,24,3
7229,37,20,24,39,24,2
7230,37,20,24,39,24,3
7231,36,20,24,39,23,3
7232,36,20,24,39,23,3
7233,36,20,24,39,23,3
7234,36,21,24,39,23,3
7235,36,21,24,39,23,3
7236,35,21,24,39,23,3
7237,35,21,24,39,24,3
7238,35,22,23,39,24,3
7239,35,22,23,39,25,3
7240,35,22,22,39,25,3
7241,35,23,21,39,25,3
7242,35,23,21,39,25,4
7243,35,23,19,39,25,4
7244,35,23,19,39,25,4
7245,35,24,18,39,25,5
7246,35,24,17,39,25,5
7247,35,24,16,39,25,6
7248,35,25,15,39,25,6
7249,35,25,14,39,25,6
7250,35,25,13,39,25,7
7251,35,26,13,39,25,7
7252,35,26,13,39,25,7
7253,35,26,12,39,25,8
7254,35,26,12,39,25,8
7255,36,27,12,39,25,9
7256,36,27,12,39,25,9
7257,36,27,11,39,26,9
7258,36,27,11,39,26,10
7259,37,27,11,39,26,10
7260,37,27,11,39,26,10
7261,37,27,11,39,27,10
7262,37,27,11,39,27,11
7263,37,27,11,39,28,11
7264,37,27,11,39,28,11
7265,37,27,11,39,28,11
7266,37,26,11,39,29,12
7267,36,26,11,39,29,12
7268,36,26,11,39,30,12
7269,36,26,11,39,30,12
7270,36,25,12,39,30,12
7271,36,25,12,39,31,12
7272,36,25,13,39,31,12
7273,36,24,14,39,32,12
7274,36,24,15,39,32,12
7275,36,24,16,39,33,12
7276,36,23,16,39,33,11
7277,36,23,17,39,34,11
7278,36,23,18,39,34,11
7279,36,22,18,39,34,11
7280,36,22,19,39,35,11
7281,36,22,19,38,35,11
7282,36,22,19,38,36,11
7283,36,21,19,38,36,11
7284,36,21,20,37,36,11
7285,36,21,20,37,36,12
7286,36,20,20,36,37,12
7287,36,20,20,35,37,13
7288,36,20,20,35,37,13
7289,36,19,20,34,37,13
7290,36,19,20,33,37,14
7291,36,19,20,32,37,14
7292,36,19,20,32,37,14
7293,36,18,20,31,37,14
7294,36,18,20,31,37,14
7295,36,17,20,31,36,14
7296,36,17,20,30,36,14
7297,36,17,20,30,36,13
7298,36,17,20,30,36,13
7299,36,16,20,30,36,12
7300,36,16,20,30,36,12
7301,36,16,20,30,36,12
7302,36,15,21,30,36,11
7303,36,15,21,30,36,10
7304,36,15,22,29,36,10
7305,36,14,22,29,36,10
7306,36,14,23,29,36,9
7307,36,14,24,29,36,9
7308,36,14,25,29,36,8
7309,36,13,26,29,36,8
7310,36,13,27,29,36,7
7311,36,12,27,29,36,7
7312,36,12,28,29,36,7
7313,36,12,29,29,36,6
7314,36,12,30,29,36,6
7315,36,11,31,29,36,5
7316,36,11,33,29,36,5
7317,36,11,35,29,36,5
7318,36,10,35,29,36,4
7319,36,10,36,29,36,4
7320,36,10,36,29,36,3
7321,36,9,37,29,36,3
7322,36,9,37,29,36,3
7323,36,9,37,29,36,2
7324,36,9,37,29,36,2
7325,36,8,36,29,36,1
7326,36,8,36,29,36,2
7327,36,8,36,29,37,2
7328,36,8,34,29,36,2
7329,36,8,34,29,36,3
7330,36,8,34,29,36,3
7331,36,8,32,29,36,3
7332,36,8,31,29,36,4
7333,36,8,31,29,36,4
7334,36,8,29,29,37,4
7335,36,8,28,29,37,4
7336,36,8,28,29,37,4
7337,36,8,26,29,38,4
7338,36,8,26,29,38,5
7339,36,8,25,29,38,5
7340,36,8,24,29,38,5
7341,36,7,24,29,38,6
7342,36,7,23,29,38,6
7343,36,7,23,29,38,6
7344,36,7,22,29,39,6
7345,36,7,20,29,39,6
7346,36,7,20,29,40,6
7347,36,7,18,29,40,6
7348,36,7,18,29,41,6
7349,36,7,16,29,41,6
7350,36,7,15,29,41,6
7351,36,7,15,29,42,6
7352,36,7,15,29,42,6
7353,36,7,15,29,43,6
7354,36,7,15,29,43,6
7355,36,7,16,29,44,6
7356,36,7,16,29,44,6
7357,36,7,17,29,45,6
7358,36,7,17,29,45,6
7359,36,7,18,29,45,6
7360,36,7,19,29,46,6
7361,36,7,20,29,46,5
7362,36,7,20,29,46,5
7363,36,7,22,29,46,4
7364,36,7,23,29,46,4
7365,36,7,24,29,46,3
7366,36,7,26,29,45,3
7367,36,6,27,29,45,3
7368,36,6,28,29,45,3
7369,36,6,29,29,44,3
7370,36,6,30,29,44,3
7371,36,5,31,29,44,4
7372,36,5,32,29,43,4
7373,36,5,33,29,43,4
7374,36,4,35,29,42,4
7375,36,4,36,29,42,4
7376,36,4,36,29,42,4
7377,36,4,37,29,41,4
7378,36,3,38,29,41,4
7379,36,3,38,29,40,4
7380,37,3,39,29,40,4
7381,37,3,40,29,40,3
7382,37,3,40,29,40,3
7383,37,3,41,29,40,3
7384,37,3,42,29,41,3
7385,37,3,43,29,41,3
7386,37,3,44,29,41,4
7387,37,3,45,29,42,4
7388,37,3,45,29,42,4
7389,37,3,47,29,43,4
7390,37,3,47,29,43,4
7391,37,3,48,29,43,4
7392,37,3,49,29,44,3
7393,37,3,51,29,44,3
7394,37,3,52,29,44,3
7395,37,3,53,29,44,2
7396,37,3,54,29,45,2
7397,37,3,55,29,45,2
7398,37,3,56,29,46,2
7399,37,3,57,29,46,2
7400,38,3,58,29,46,2
7401,38,3,60,29,47,2
7402,38,3,61,29,47,1
7403,38,3,62,29,48,2
7404,38,3,63,29,48,2
7405,38,3,64,29,48,2
7406,38,3,65,29,48,2
7407,38,3,66,29,48,2
7408,38,4,68,29,48,2
7409,38,4,69,29,48,2
7410,38,4,70,29,48,2
7411,38,4,71,29,48,1
7412,38,4,72,29,48,1
7413,38,4,73,29,48,1
7414,38,4,74,29,49,1
7415,38,4,75,29,49,1
7416,38,4,76,29,50,1
7417,38,4,77,29,50,1
7418,38,4,79,29,50,1
7419,38,4,80,29,51,1
7420,38,4,81,29,51,2
7421,38,4,82,29,51,2
7422,38,4,83,29,51,3
7423,38,4,84,29,50,3
7424,38,4,84,29,50,3
7425,38,4,84,29,51,4
7426,38,4,84,29,51,4
7427,38,4,84,29,51,4
7428,38,4,84,29,51,4
7429,38,5,83,29,51,4
7430,38,5,83,29,51,4
7431,38,5,82,29,51,4
7432,38,6,81,29,51,4
7433,38,6,80,29,50,4
7434,38,6,79,29,50,3
7435,38,6,78,29,50,3
7436,38,6,77,29,50,3
7437,38,6,76,29,50,3
7438,38,6,75,29,50,3
7439,39,6,74,29,49,3
7440,39,6,73,29,49,3
7441,39,6,72,29,49,3
7442,40,6,71,29,48,3
7443,40,6,70,29,48,3
7444,40,6,69,29,48,3
7445,40,6,68,29,47,4
7446,41,6,67,29,47,4
7447,41,6,66,29,47,5
7448,41,6,65,29,47,5
7449,42,6,63,29,47,5
7450,42,6,62,29,47,5
7451,42,6,61,29,46,6
7452,42,6,60,29,46,6
7453,43,6,58,29,46,6
7454,43,6,58,29,45,6
7455,43,6,57,29,45,6
7456,44,6,56,29,44,6
7457,44,6,55,29,44,6
7458,44,6,54,29,44,6
7459,44,6,52,29,44,6
7460,44,5,51,29,44,6
7461,45,5,50,29,44,6
7462,45,5,49,29,44,5
7463,45,4,48,29,45,5
7464,45,4,47,29,45,5
7465,45,4,45,29,45,4
7466,45,4,44,29,45,4
7467,44,4,43,29,46,4
7468,44,4,42,29,46,3
7469,44,4,41,29,46,3
7470,44,4,39,29,46,3
7471,43,4,39,29,47,3
7472,43,4,37,29,47,3
7473,43,4,37,29,48,3
7474,42,4,35,29,48,3
7475,42,4,34,29,48,3
7476,42,4,33,29,48,3
7477,42,4,32,29,48,3
7478,41,4,31,29,49,3
7479,41,4,30,29,49,3
7480,40,4,29,29,49,3
7481,40,4,28,29,50,3
7482,40,4,27,29,50,3
7483,40,4,27,29,50,3
7484,40,4,26,29,50,3
7485,41,4,26,29,50,3
7486,41,4,25,29,50,3
7487,41,4,24,29,50,3
7488,41,4,24,29,50,3
7489,42,4,23,29,50,3
7490,42,4,23,29,49,3
7491,42,4,22,29,49,3
7492,42,4,22,29,49,3
7493,43,4,21,29,48,3
7494,43,4,21,29,48,3
7495,43,4,20,29,47,3
7496,44,4,20,29,47,4
7497,44,4,20,29,47,4
7498,44,4,20,29,47,4
7499,44,5,20,29,46,5
7500,44,5,20,29,46,5
7501,44,5,20,29,46,5
7502,44,5,20,29,46,6
7503,44,6,21,29,45,6
7504,44,6,21,29,45,6
7505,44,6,22,29,44,6
7506,43,6,23,29,44,6
7507,43,6,23,29,44,6
7508,43,6,24,29,44,6
7509,42,6,24,29,44,6
7510,42,6,25,29,44,6
7511,42,6,25,29,44,6
7512,41,6,26,29,43,6
7513,41,6,26,29,43,6
7514,41,6,27,29,43,6
7515,40,6,28,29,42,6
7516,40,6,28,29,42,6
7517,40,6,29,29,41,6
7518,40,6,30,29,41,6
7519,39,6,31,29,41,6
7520,39,6,32,29,40,6
7521,39,6,33,29,40,6
7522,39,6,33,29,39,6
7523,38,6,33,29,39,6
7524,38,6,33,29,38,6
7525,38,6,33,29,38,6
7526,38,6,33,29,38,7
7527,38,5,32,29,38,7
7528,38,5,32,29,38,7
7529,38,4,31,29,38,7
7530,38,4,31,29,37,7
7531,38,4,30,29,37,7
7532,38,4,29,29,37,8
7533,38,4,29,29,36,8
7534,37,4,29,29,36,8
7535,37,4,28,29,36,8
7536,37,4,28,29,36,8
7537,36,4,27,29,36,8
7538,36,4,27,29,36,8
7539,36,4,26,29,36,8
7540,36,4,25,29,36,8
7541,36,5,24,29,36,8
7542,36,5,23,29,36,8
7543,36,5,23,29,36,8
7544,36,5,22,29,36,8
7545,36,5,21,29,35,8
7546,36,5,19,29,35,8
7547,36,5,18,29,35,8
7548,36,5,17,29,35,8
7549,36,5,17,29,35,8
7550,36,5,15,29,35,7
7551,36,5,15,29,35,7
7552,36,5,14,29,35,7
7553,36,5,13,29,36,7
7554,36,5,12,29,36,7
7555,36,5,12,29,37,7
7556,36,5,12,29,37,7
7557,36,5,12,29,37,7
7558,36,5,12,29,38,7
7559,36,5,12,29,38,7
7560,36,5,13,29,38,7
7561,36,5,13,29,38,7
7562,36,5,14,29,38,7
7563,36,5,15,29,38,7
7564,36,5,16,29,38,7
7565,36,5,17,29,38,6
7566,36,5,18,29,38,6
7567,36,6,19,29,38,6
7568,36,6,20,29,39,6
7569,36,6,21,29,39,6
7570,36,6,22,29,40,6
7571,36,6,23,29,40,6
7572,36,6,24,29,40,6
7573,36,6,25,29,40,6
7574,36,6,26,29,40,6
7575,36,6,27,29,40,6
7576,36,6,27,29,40,6
7577,36,6,28,29,40,6
7578,36,6,28,29,40,6
7579,36,6,29,29,40,6
7580,36,6,29,29,40,6
7581,36,6,29,29,39,6
7582,36,6,30,29,39,6
7583,36,6,30,29,39,6
7584,35,6,31,29,38,6
7585,35,6,32,29,38,6
7586,35,6,33,29,38,7
7587,34,6,33,29,38,7
7588,34,6,34,29,38,7
7589,34,6,35,29,38,8
7590,33,6,35,29,37,8
7591,33,6,36,29,37,8
7592,33,6,36,29,37,9
7593,33,6,37,29,36,9
7594,32,6,37,29,36,9
7595,32,6,37,29,36,10
7596,32,6,37,29,35,10
7597,31,6,37,29,35,10
7598,31,6,38,29,35,11
7599,31,6,38,29,35,11
7600,30,6,39,29,35,12
7601,30,6,40,29,35,12
7602,30,6,40,29,34,12
7603,29,6,41,29,34,13
7604,29,6,41,29,34,13
7605,29,6,41,29,34,14
7606,29,6,41,29,34,14
7607,29,5,41,29,34,15
7608,29,5,40,29,34,15
7609,29,5,40,29,34,16
7610,29,4,39,29,34,16
7611,29,4,38,29,34,17
7612,29,4,37,29,34,17
7613,29,5,37,29,34,17
7614,29,5,35,29,34,18
7615,29,5,35,29,34,18
7616,29,6,33,29,34,19
7617,29,6,33,29,34,19
7618,29,6,31,29,34,19
7619,29,6,30,29,35,20
7620,29,6,29,29,35,20
7621,30,6,29,29,35,20
7622,30,6,28,29,36,21
7623,30,6,26,29,36,21
7624,31,6,25,29,37,20
7625,31,6,24,29,37,20
7626,31,6,23,29,37,20
7627,31,6,22,29,37,20
7628,32,6,22,29,37,20
7629,32,6,21,29,37,20
7630,33,6,20,29,37,20
7631,33,6,20,29,38,20
7632,33,6,20,29,38,20
7633,33,6,19,29,38,20
7634,34,6,19,29,38,20
7635,34,6,19,29,38,20
7636,34,6,19,29,38,20
7637,35,6,19,29,38,20
7638,35,6,19,29,39,20
7639,35,6,19,29,39,20
7640,35,6,18,29,40,20
7641,36,6,18,29,40,20
7642,36,6,18,29,41,20
7643,36,6,18,29,41,20
7644,36,5,18,29,41,20
7645,36,5,18,29,42,20
7646,36,5,18,29,42,20
7647,36,4,18,29,42,20
7648,36,4,18,29,43,20
7649,36,4,18,29,43,20
7650,36,4,18,30,44,20
7651,37,4,18,30,44,20
7652,37,4,18,30,45,20
7653,37,4,18,31,45,20
7654,37,4,18,32,45,19
7655,37,4,18,33,45,19
7656,38,4,18,34,44,19
7657,38,4,18,34,44,18
7658,38,4,18,35,44,18
7659,38,5,18,36,44,18
7660,38,5,18,36,43,17
7661,38,5,18,37,43,17
7662,38,6,18,37,43,16
7663,38,6,18,38,43,16
7664,38,6,18,38,43,16
7665,39,6,18,38,42,15
7666,39,6,18,39,42,15
7667,39,6,18,39,42,15
7668,39,6,18,39,41,15
7669,40,6,18,39,41,15
7670,40,6,18,39,40,15
7671,40,6,18,39,40,15
7672,41,6,18,39,40,16
